freq,unit,wstatus,age,sex,reason,geo,time,value
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too far to travel,Spain,2021,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too far to travel,Spain,2022,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too far to travel,Spain,2023,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too far to travel,Spain,2024,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2008,0.8
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2009,0.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2010,1.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2011,0.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2012,1.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2013,3.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2014,0.4
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2015,0.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2016,0.8
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2017,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2018,1.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2019,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2020,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2021,2.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2022,1.8
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2023,1.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2024,2.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2008,0.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2009,1.4
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2010,1.4
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2011,0.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2012,0.7
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2013,0.7
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2014,0.8
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2015,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2016,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2017,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2018,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2019,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2020,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2021,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2022,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2023,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No time,Spain,2024,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2008,94.8
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2009,89.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2010,91.4
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2011,93.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2012,94.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2013,91.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2014,94.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2015,99.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2016,98.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2017,99.8
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2018,98.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2019,99.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2020,99.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2021,97.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2022,97.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2023,97.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,No unmet needs to declare,Spain,2024,96.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2008,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2009,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2010,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2011,0.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2012,0.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2013,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2014,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2015,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2016,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2017,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2018,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2019,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2020,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2021,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2022,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2023,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2024,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2008,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2009,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2010,0.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2011,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2012,0.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2013,0.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2014,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2015,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2016,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2017,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2018,0.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2019,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2020,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2021,2.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2022,1.8
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2023,0.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Waiting list,Spain,2024,1.4
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2008,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2009,1.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2010,1.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2011,0.7
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2012,0.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2013,0.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2014,0.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2015,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2016,0.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2017,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2018,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2019,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2020,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2021,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2022,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2023,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2024,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2008,3.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2009,3.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2010,4.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2011,3.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2012,2.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2013,3.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2014,2.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2015,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2016,0.4
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2017,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2018,0.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2019,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2020,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2021,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2022,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2023,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2024,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2008,0.5
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2009,3.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2010,0.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2011,0.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2012,0.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2013,0.7
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2014,0.9
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2015,0.2
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2016,0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2017,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2018,0.1
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2019,0.0
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2020,0.4
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2021,0.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2022,0.6
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2023,1.3
Annual,Percentage,Unemployed persons,From 25 to 34 years,Total,Other reason,Spain,2024,0.8
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2008,1.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2009,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2010,0.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2011,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2012,1.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2013,0.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2014,0.7
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2015,0.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2016,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2018,0.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2019,0.3
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2020,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2021,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2022,0.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2023,0.6
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive,Spain,2024,0.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2008,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2009,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2010,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2011,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2012,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2013,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2014,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2015,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2016,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2018,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2019,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2020,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2021,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2022,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2023,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too far to travel,Spain,2024,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2008,1.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2009,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2010,0.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2011,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2012,1.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2013,0.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2014,0.7
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2015,0.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2016,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2018,0.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2019,0.3
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2020,0.8
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2021,2.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2022,0.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2023,2.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Too expensive or too far to travel or waiting list,Spain,2024,1.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2008,0.6
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2009,1.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2010,0.7
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2011,0.6
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2012,1.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2013,0.8
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2014,0.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2015,0.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2016,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2018,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2019,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2020,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2021,0.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2022,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2023,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No time,Spain,2024,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2008,95.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2009,94.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2010,95.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2011,97.6
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2012,95.8
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2013,95.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2014,95.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2015,98.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2016,98.7
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2017,100.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2018,99.6
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2019,99.7
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2020,97.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2021,96.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2022,98.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2023,97.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,No unmet needs to declare,Spain,2024,97.3
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2008,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2009,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2010,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2011,0.3
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2012,0.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2013,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2014,0.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2015,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2016,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2018,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2019,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2020,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2021,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2022,0.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2023,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Didn't know any good doctor or specialist,Spain,2024,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2008,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2009,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2010,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2011,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2012,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2013,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2014,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2015,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2016,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2018,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2019,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2020,0.8
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2021,2.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2022,0.8
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2023,1.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Waiting list,Spain,2024,1.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2008,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2009,0.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2010,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2011,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2012,0.1
